Nombre del producto,SKU,Precio,Precio rebajado,Descripción,Inventario de seguimiento,Cantidad,Pedido pendiente,Peso,Largo,Ancho,Alto,Categoría de impuestos,Oculto,Categoría,URL de la imagen,Título de SEO,Desc. de SEO,Opción1 nombre,Opción1 valores,Opción2 nombre,Opción2 valores,Opción3 nombre,Opción3 valores,Nombre de Add-on1,Tipo de Add-on1,Obligatorio para Add-on1,Valores de Add-on1,Nombre de Add-on2,Tipo de Add-on2,Obligatorio para Add-on2,Valores de Add-on2,Nombre de Add-on3,Tipo de Add-on3,Obligatorio para Add-on3,Valores de Add-on3
A-053,A-053,172,,ANILLO PIÑA CHICA,TRUE,10,FALSE,0,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-053.jpg,,,,,,,,,,,,,,,,,,,,
A-054,A-054,238,,ANILLO CHURUMBELA BISELADA C/PIEDRA ALTA,TRUE,10,FALSE,2.34,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-054.jpg,,,,,,,,,,,,,,,,,,,,
A-055,A-055,306,,ANILLO PIEDRA CUADRADA Y PIEDRITAS BAGUETTE,TRUE,10,FALSE,2.7,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-055.jpg,,,,,,,,,,,,,,,,,,,,
A-056,A-056,408,,ANILLO CON PIEDRAS,TRUE,10,FALSE,3.65,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-056.jpg,,,,,,,,,,,,,,,,,,,,
A-057,A-057,246,,ANILLO SOLITARIO ONDITAS,TRUE,10,FALSE,2.2,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-057.jpg,,,,,,,,,,,,,,,,,,,,
A-058,A-058,254,,CHURUMBELA BISELADA,TRUE,10,FALSE,2.25,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-058.jpg,,,,,,,,,,,,,,,,,,,,
A-059,A-059,334,,ANILLO SOLITARIO C/PIEDRITAS A LOS LADOS,TRUE,10,FALSE,2.89,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-059.jpg,,,,,,,,,,,,,,,,,,,,
A-060,A-060,300,,ANILLO TIPO CUBANO,TRUE,10,FALSE,2.95,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-060.jpg,,,,,,,,,,,,,,,,,,,,
A-061,A-061,436,,ANILLO CHURUMBELA COMPLETA C/PIEDRA BAGUETTE,TRUE,10,FALSE,4.19,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-061.jpg,,,,,,,,,,,,,,,,,,,,
A-062,A-062,380,,ANILLO PIEDRA GRANDE C/2 PIEDRITAS,TRUE,10,FALSE,3.6,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-062.jpg,,,,,,,,,,,,,,,,,,,,
A-063,A-063,214,,ANILLO ROSETA FLOR,TRUE,10,FALSE,0,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-063.jpg,,,,,,,,,,,,,,,,,,,,
A-064,A-064,402,,ANILLO ALIANZA DELGADA PIEDRA GRANDE,TRUE,10,FALSE,4.2,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-064.jpg,,,,,,,,,,,,,,,,,,,,
A-065,A-065,282,,ANILLO PIÑA CHICA,TRUE,10,FALSE,2.6,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-065.jpg,,,,,,,,,,,,,,,,,,,,
A-066,A-066,104,,ANILLO CORAZON C/PIEDRAS ALREDEDOR,TRUE,10,FALSE,1.03,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-066.jpg,,,,,,,,,,,,,,,,,,,,
A-067,A-067,238,,ANILLO CHURUMBELA BAGUETTE,TRUE,10,FALSE,0,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-067.jpg,,,,,,,,,,,,,,,,,,,,
A-068,A-068,252,,ANILLO SOLITARIO ANTIFAZ,TRUE,10,FALSE,2.6,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-068.jpg,,,,,,,,,,,,,,,,,,,,
A-069,A-069,366,,ANILLO PIEDRA OVAL GRANDE Y PIEDRITAS,TRUE,10,FALSE,3.7,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-069.jpg,,,,,,,,,,,,,,,,,,,,
A-070,A-070,288,,ANILLO FLOR CON PIEDRAS,TRUE,10,FALSE,2.83,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-070.jpg,,,,,,,,,,,,,,,,,,,,
A-071,A-071,300,,ANILLO MARGARITA CON PICO,TRUE,10,FALSE,3.03,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-071.jpg,,,,,,,,,,,,,,,,,,,,
A-072,A-072,172,,ANILLO 4 LINEAS C/3PIEDRAS,TRUE,10,FALSE,1.72,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-072.jpg,,,,,,,,,,,,,,,,,,,,
A-073,A-073,142,,ANILLO SOLITARIO TORSAL DELGADO,TRUE,10,FALSE,1.21,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-073.jpg,,,,,,,,,,,,,,,,,,,,
A-074,A-074,150,,ANILLO TRIANGULO C/BAGUETTE,TRUE,10,FALSE,1.38,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-074.jpg,,,,,,,,,,,,,,,,,,,,
A-075,A-075,142,,ANILLO ROMBO C/PIEDRA MARQUIZ,TRUE,10,FALSE,0,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-075.jpg,,,,,,,,,,,,,,,,,,,,
A-076,A-076,202,,ANILLO TU Y YO C/HOJITAS,TRUE,10,FALSE,2.05,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-076.jpg,,,,,,,,,,,,,,,,,,,,
A-077,A-077,172,,ANILLO CHURUMBELA DIAGONAL BAGUETTE,TRUE,10,FALSE,0,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-077.jpg,,,,,,,,,,,,,,,,,,,,
A-078,A-078,380,,ANILLO SERPIENTE,TRUE,10,FALSE,0,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-078.jpg,,,,,,,,,,,,,,,,,,,,
A-079,A-079,198,,ANILLO PIEDRA GOTA C/BICEL Y 2 CORAZONES,TRUE,10,FALSE,1.9,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-079.jpg,,,,,,,,,,,,,,,,,,,,
A-080,A-080,114,,ANILLO CORAZON MINI,TRUE,10,FALSE,1.1,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-080.jpg,,,,,,,,,,,,,,,,,,,,
A-081,A-081,144,,ANILLO CHURUMBELA ZIG-ZAG,TRUE,10,FALSE,1.39,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-081.jpg,,,,,,,,,,,,,,,,,,,,
A-082,A-082,138,,ANILLO INICIAL C/PIEDRAS,TRUE,10,FALSE,1.29,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-082.jpg,,,,,,,,,,,,,,,,,,,,
A-083,A-083,122,,ANILLO INFINITO,TRUE,10,FALSE,0,,,,,FALSE,ANILLOS,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/A-083.jpg,,,,,,,,,,,,,,,,,,,,
